사업장명,도로명주소,지번주소,동,전화번호,업태구분명,영업상태명,인허가일자,업종,착한업소,사랑상품권,위생등급,행정처분,latitude,longitude,가격
구의농원,"서울특별시 광진구 아차산로 453-1, 1,2층 (구의동)",서울특별시 광진구 구의동 219-31,구의동,,한식,영업/정상,2023-11-30,일반음식점,미등록,불가능,,없음,37.5394734,127.0925353,25250
서울간 촌닭,서울특별시 광진구 천호대로102길 8 (군자동),서울특별시 광진구 군자동 463-6,군자동,,식육(숯불구이),영업/정상,2023-12-19,일반음식점,미등록,불가능,,없음,37.5587064,127.074031,46666
복쌈,"서울특별시 광진구 광장로 47, 1층 (광장동)",서울특별시 광진구 광장동 258-37,광장동,,한식,영업/정상,2023-12-21,일반음식점,미등록,불가능,,없음,37.5470571,127.1024621,32750
류지로,"서울특별시 광진구 능동로38길 39, 현대빌딩 1층 (중곡동)",서울특별시 광진구 중곡동 142-27 현대빌딩,중곡동,,일식,영업/정상,2024-01-02,일반음식점,미등록,불가능,,없음,37.5572097,127.0819886,27250
김씨네바베큐,"서울특별시 광진구 답십리로78길 3, 1층 (중곡동)",서울특별시 광진구 중곡동 566-2,중곡동,260858292,호프/통닭,영업/정상,2024-01-02,일반음식점,미등록,가능,,없음,37.5713516,127.0815292,26625
동네파스타,"서울특별시 광진구 광나루로 369, 지하1층 B-114호 101호 (군자동, 광진두산위브파크)",서울특별시 광진구 군자동 503 광진두산위브파크,군자동,,경양식,영업/정상,2024-01-04,일반음식점,미등록,불가능,,없음,37.5483165,127.0709888,21375
그롤리,"서울특별시 광진구 용마산로2길 14, 1층 (중곡동)",서울특별시 광진구 중곡동 94-23,중곡동,,기타,영업/정상,2024-01-04,일반음식점,미등록,불가능,,없음,37.5549273,127.0893311,45489
마마향,"서울특별시 광진구 뚝섬로27길 62, 1층 (자양동)",서울특별시 광진구 자양동 848-1,자양동,,중국식,영업/정상,2024-01-08,일반음식점,미등록,불가능,,없음,37.5384716,127.0668218,13000
행복은 간장밥 건국대점,"서울특별시 광진구 동일로20길 106, 1동 1층 (자양동)",서울특별시 광진구 자양동 5-13,자양동,,한식,영업/정상,2024-01-10,일반음식점,미등록,불가능,,없음,37.539643,127.0691347,12400
홍어모녀,"서울특별시 광진구 용마산로2길 35, 1층 (중곡동)",서울특별시 광진구 중곡동 90-23,중곡동,,한식,영업/정상,2024-01-11,일반음식점,미등록,불가능,,없음,37.5555369,127.0902523,48750
노룬산 왕뼈감자탕,서울특별시 광진구 뚝섬로23길 27 (자양동),서울특별시 광진구 자양동 843-11,자양동,,한식,영업/정상,2024-01-24,일반음식점,미등록,불가능,,없음,37.5372775,127.0646348,31000
두껍상회,"서울특별시 광진구 자양로50길 33-1, 1층 (구의동)",서울특별시 광진구 구의동 32-9 1층,구의동,,한식,영업/정상,2024-01-29,일반음식점,미등록,불가능,,없음,37.5524022,127.0941511,18750
씰비,"서울특별시 광진구 동일로26길 47, 1층 (화양동)",서울특별시 광진구 화양동 33-32 1층,화양동,,한식,영업/정상,2024-02-01,일반음식점,미등록,불가능,,없음,37.5448031,127.0685972,17750
텐동하나비,"서울특별시 광진구 자양로43길 70, 1층 (중곡동)",서울특별시 광진구 중곡동 114-3,중곡동,,일식,영업/정상,2024-02-07,일반음식점,미등록,불가능,,없음,37.5536621,127.0899172,11500
369홀덤펍,"서울특별시 광진구 능동로36길 9, 4층 (능동)",서울특별시 광진구 능동 220-11,능동,,기타,영업/정상,2024-02-07,일반음식점,미등록,불가능,,없음,37.5563216,127.0798037,60000
인마이험블커피,"서울특별시 광진구 면목로7길 10, 101호 (중곡동)",서울특별시 광진구 중곡동 627-3,중곡동,,기타,영업/정상,2024-02-07,일반음식점,미등록,불가능,,없음,37.5596238,127.0771238,6500
반미띠,"서울특별시 광진구 군자로 70, 동일흥업주식회사 가동 1층 (군자동)",서울특별시 광진구 군자동 362-1 동일흥업주식회사,군자동,,"외국음식전문점(인도,태국등)",영업/정상,2024-02-13,일반음식점,미등록,불가능,,없음,37.5493305,127.0709838,8000
화랑고기,"서울특별시 광진구 동일로22길 91, 3층 (화양동)",서울특별시 광진구 화양동 8-99,화양동,,한식,영업/정상,2024-02-15,일반음식점,미등록,불가능,,없음,37.5411299,127.0693377,19300
보라 젤라또,"서울특별시 광진구 능동로13길 75, 1층 (화양동)",서울특별시 광진구 화양동 33-34,화양동,,기타,영업/정상,2024-03-05,일반음식점,미등록,불가능,,있음,37.544864,127.068855,30000
유니드라멘,"서울특별시 광진구 능동로37길 44, 1층 (중곡동)",서울특별시 광진구 중곡동 640-4,중곡동,,일식,영업/정상,2024-03-05,일반음식점,미등록,불가능,,없음,37.5588435,127.0776453,8500
빨간감자탕,"서울특별시 광진구 자양로 116, 1층 117호 (구의동, 웰츠타워)",서울특별시 광진구 구의동 252-16 웰츠타워,구의동,,한식,영업/정상,2024-03-05,일반음식점,미등록,불가능,,없음,37.5381487,127.0836089,48750
룽쟝족발덮밥,"서울특별시 광진구 아차산로32길 20, 1층 (자양동)",서울특별시 광진구 자양동 6-16 1층,자양동,,중국식,영업/정상,2024-03-08,일반음식점,미등록,불가능,,없음,37.5392118,127.0680809,12250
단스,"서울특별시 광진구 동일로22길 30, 1층 (화양동)",서울특별시 광진구 화양동 49-15,화양동,,일식,영업/정상,2024-03-19,일반음식점,미등록,불가능,,있음,37.5420537,127.0659334,6250
마장동 고기집,"서울특별시 광진구 용마산로 97, 선영타워 1층 (중곡동)",서울특별시 광진구 중곡동 150-104 선영타워,중곡동,,한식,영업/정상,2024-03-28,일반음식점,미등록,불가능,,없음,37.5622804,127.0869023,29700
안다미로 도르리,"서울특별시 광진구 아차산로29길 34, 2층 (화양동)",서울특별시 광진구 화양동 9-45,화양동,,경양식,영업/정상,2024-04-04,일반음식점,미등록,불가능,,없음,37.5422931,127.0689052,19500
마마향 양갈비,"서울특별시 광진구 동일로18길 17, 1~2층 (자양동)",서울특별시 광진구 자양동 16-26 1~2층 전체,자양동,,중국식,영업/정상,2024-04-15,일반음식점,미등록,불가능,,없음,37.539929,127.0639071,40000
하츠엔,"서울특별시 광진구 아차산로34길 15, 1층 (자양동)",서울특별시 광진구 자양동 2-13,자양동,,일식,영업/정상,2024-04-18,일반음식점,미등록,불가능,,없음,37.5394358,127.0695571,26250
멜팅버터,"서울특별시 광진구 자양번영로1길 35, 1층 (자양동)",서울특별시 광진구 자양동 588-7 1층,자양동,,기타,영업/정상,2024-04-24,일반음식점,미등록,불가능,,없음,37.5307271,127.0728104,7250
빅터마켓,"서울특별시 광진구 영화사로3길 75, 1층 103호 (중곡동)",서울특별시 광진구 중곡동 74-16,중곡동,,라이브카페,영업/정상,2024-05-02,일반음식점,미등록,불가능,,없음,37.5583795,127.0938589,4750
마라봉,"서울특별시 광진구 능동로19길 8, 2층 제1호 (화양동)",서울특별시 광진구 화양동 226,화양동,,중국식,영업/정상,2024-05-14,일반음식점,미등록,불가능,,없음,37.5471106,127.0734141,14175
혜성풍천장어,"서울특별시 광진구 영화사로 28-1, 1층 1호 (중곡동)",서울특별시 광진구 중곡동 82-5,중곡동,,한식,영업/정상,2024-05-16,일반음식점,미등록,불가능,,없음,37.556997,127.0900911,38000
목약관,"서울특별시 광진구 자양번영로 26, 참버들 1층 (자양동)",서울특별시 광진구 자양동 601-9 참버들,자양동,,식육(숯불구이),영업/정상,2024-05-20,일반음식점,미등록,불가능,,없음,37.5319521,127.0755506,32000
김지영 전집,"서울특별시 광진구 자양로13나길 32, 1층 점포1칸 가운데호 (자양동)",서울특별시 광진구 자양동 621-52,자양동,,한식,영업/정상,2024-05-21,일반음식점,미등록,불가능,,없음,37.534405,127.0796832,16250
동동김밥,"서울특별시 광진구 천호대로 537, 정익제이타워2차 1층 104호 (중곡동)",서울특별시 광진구 중곡동 639-6 정익제이타워2차,중곡동,,김밥(도시락),영업/정상,2024-05-30,일반음식점,미등록,불가능,,없음,37.5580472,127.0779858,4500
능동김밥,"서울특별시 광진구 능동로32길 51, 1층 왼쪽 101호 (능동)",서울특별시 광진구 능동 234-40,능동,,김밥(도시락),영업/정상,2024-05-31,일반음식점,미등록,불가능,,없음,37.55445,127.0813948,5250
정성밥상,"서울특별시 광진구 긴고랑로13길 18, 1층 우측점포2칸호 (중곡동)",서울특별시 광진구 중곡동 165-32,중곡동,,한식,영업/정상,2024-06-03,일반음식점,미등록,불가능,,없음,37.5632754,127.0821744,21250
한끼버거,"서울특별시 광진구 아차산로 591, 1층 103호 (광장동)",서울특별시 광진구 광장동 244-6,광장동,,분식,영업/정상,2024-06-03,일반음식점,미등록,불가능,,없음,37.5461565,127.1049122,7000
공백,"서울특별시 광진구 자양번영로3길 37, 1층 (자양동)",서울특별시 광진구 자양동 474-14,자양동,,기타,영업/정상,2024-06-05,일반음식점,미등록,불가능,,없음,37.5320392,127.0730559,4000
양대산맥,"서울특별시 광진구 면목로 22, 1층 (군자동)",서울특별시 광진구 군자동 49-7,군자동,,한식,영업/정상,2024-06-05,일반음식점,미등록,불가능,,없음,37.555967,127.0759742,48750
팀어스,"서울특별시 광진구 답십리로78길 26, 동서울유치원 1층 전부호 (중곡동)",서울특별시 광진구 중곡동 578-9 동서울유치원,중곡동,,경양식,영업/정상,2024-06-13,일반음식점,미등록,불가능,,없음,37.5703417,127.0810149,4375
버터럼부티크광장,"서울특별시 광진구 아차산로76길 28, 1,2층 (광장동)",서울특별시 광진구 광장동 322-14,광장동,,기타,영업/정상,2024-06-13,일반음식점,미등록,불가능,,없음,37.5470762,127.107638,10125
블랑제리 브리앙뜨,"서울특별시 광진구 천호대로 666, 그랜드파크 오피스텔 1층 102-1호 (구의동)",서울특별시 광진구 구의동 76-1 그랜드파크 오피스텔,구의동,,기타,영업/정상,2024-06-14,일반음식점,미등록,불가능,,없음,37.5513556,127.089346,4200
쑤기네포차,"서울특별시 광진구 긴고랑로13길 19, 1층 (중곡동)",서울특별시 광진구 중곡동 221-44,중곡동,,기타,영업/정상,2024-06-14,일반음식점,미등록,불가능,,없음,37.5633898,127.081961,25000
어나더쏭,"서울특별시 광진구 능동로48길 57, 1층 (중곡동)",서울특별시 광진구 중곡동 35-63,중곡동,,기타,영업/정상,2024-06-17,일반음식점,미등록,가능,,없음,37.5619418,127.0856517,2825
만탄,"서울특별시 광진구 군자로7길 3, 1층 102호 (화양동)",서울특별시 광진구 화양동 16-84,화양동,,일식,영업/정상,2024-06-18,일반음식점,미등록,불가능,,없음,37.5463866,127.0700544,16800
우기파스타 광진점,"서울특별시 광진구 광나루로 361, 제지1층 제비101호 주방17호 (군자동, 광진 동양파라곤 1단지)",서울특별시 광진구 군자동 360-20 광진 동양파라곤 1단지,군자동,,경양식,영업/정상,2024-06-20,일반음식점,미등록,불가능,,없음,37.5485531,127.0702001,15650
휴부,"서울특별시 광진구 능동로 69, 1층 138호 (자양동, 자양 호반써밋)",서울특별시 광진구 자양동 861 자양 호반써밋,자양동,,일식,영업/정상,2024-06-21,일반음식점,미등록,불가능,,없음,37.531692,127.074516,25000
화닥가,서울특별시 광진구 구의로 32-1 (구의동),서울특별시 광진구 구의동 223-52 우측 1층,구의동,,한식,영업/정상,2024-07-08,일반음식점,미등록,불가능,,없음,37.540632,127.0898675,13900
복복중식,"서울특별시 광진구 능동로19길 18, 2층 전체호 (화양동)",서울특별시 광진구 화양동 207,화양동,,중국식,영업/정상,2024-07-19,일반음식점,미등록,불가능,,없음,37.5472094,127.0728338,14900
스미야끼,"서울특별시 광진구 자양로 112, 1층 108,109호 (구의동)",서울특별시 광진구 구의동 252-44,구의동,,한식,영업/정상,2024-07-29,일반음식점,미등록,불가능,,없음,37.5377787,127.0836671,32625
짜글이대가 광진점,"서울특별시 광진구 자양로19길 74, 1층 (자양동)",서울특별시 광진구 자양동 772-16,자양동,,한식,영업/정상,2024-08-02,일반음식점,미등록,불가능,,없음,37.5384206,127.0795199,21625
뽁순이볶음밥 광진점,"서울특별시 광진구 자양로19길 74, 1층 (자양동)",서울특별시 광진구 자양동 772-16,자양동,,한식,영업/정상,2024-08-02,일반음식점,미등록,불가능,,없음,37.5384206,127.0795199,12800
꿉는집,"서울특별시 광진구 자양로 55, 101동 1층 108호 (자양동, 자양하늘채 베르)",서울특별시 광진구 자양동 862 자양하늘채 베르,자양동,,한식,영업/정상,2024-08-08,일반음식점,미등록,불가능,,없음,37.531692,127.074516,19400
산재우,"서울특별시 광진구 면목로 77, 1층 (중곡동)",서울특별시 광진구 중곡동 621-1,중곡동,,일식,영업/정상,2024-08-09,일반음식점,미등록,불가능,,없음,37.5607047,127.0782458,24000
닭갈비 닭,"서울특별시 광진구 능동로19길 12, 3층 (화양동)",서울특별시 광진구 화양동 213,화양동,,한식,영업/정상,2024-08-22,일반음식점,미등록,불가능,,없음,37.5471487,127.0730739,28500
남산국밥,"서울특별시 광진구 능동로 172, 빌리브 인테라스 2층 214호 (화양동)",서울특별시 광진구 화양동 111-12 빌리브 인테라스,화양동,,한식,영업/정상,2024-08-26,일반음식점,미등록,불가능,,없음,37.5459937,127.0737927,13125
백무동,"서울특별시 광진구 아차산로 441, 1층 전체호 (구의동)",서울특별시 광진구 구의동 219-19,구의동,,한식,영업/정상,2024-08-28,일반음식점,미등록,불가능,,없음,37.5388578,127.0914351,19000
금성김밥,"서울특별시 광진구 능동로 275, 비전빌딩 1층 (군자동)",서울특별시 광진구 군자동 1-11 비전빌딩,군자동,,분식,영업/정상,2024-08-29,일반음식점,미등록,불가능,,없음,37.5545075,127.0777068,4750
공반,"서울특별시 광진구 면목로 12, 1층 (군자동)",서울특별시 광진구 군자동 49-17,군자동,,한식,영업/정상,2024-09-02,일반음식점,미등록,불가능,,없음,37.5552392,127.0756981,10250
노을집,"서울특별시 광진구 군자로 159, 1층 (군자동)",서울특별시 광진구 군자동 51-24,군자동,,한식,영업/정상,2024-09-05,일반음식점,미등록,불가능,,없음,37.5553299,127.0766259,20500
