사업장명,도로명주소,지번주소,전화번호,업태구분명,영업상태명,인허가일자,좌표정보(X),좌표정보(Y),업종,착한업소,사랑상품권,위생등급,행정처분,latitude,longitude
루시아네일,"서울특별시 광진구 뚝섬로38길 8, 1층 (자양동)",서울특별시 광진구 자양동 460-1번지 1층 ,,네일아트업,영업/정상,2016-08-22,206355.911006032,447938.859614583,미용업,미등록,불가능,,없음,37.5336754,127.0726989
앵두 발바닥,"서울특별시 광진구 천호대로125길 72, 1층 (중곡동)",서울특별시 광진구 중곡동 123-20번지 1층 ,070 46858716,네일아트업,영업/정상,2016-09-06,207642.731145365,450592.689011536,미용업,미등록,불가능,,없음,37.5575765,127.0872853
네일홀릭,"서울특별시 광진구 자양로18길 66, 1층 102호 (구의동)",서울특별시 광진구 구의동 243-36번지 1층 102호,02  457 4955,네일아트업,영업/정상,2016-12-23,207632.320535457,448429.579377814,미용업,미등록,가능,,없음,37.5380872,127.0871451
네일메이커,"서울특별시 광진구 아차산로31길 27, 2층 (화양동)",서울특별시 광진구 화양동 9-76번지 2 ,02  466 4202,네일아트업,영업/정상,2017-01-17,206084.308491092,448891.067554239,미용업,미등록,가능,,없음,37.5422566,127.0696338
네일공간,"서울특별시 광진구 자양로 300-3, 1층 (구의동)",서울특별시 광진구 구의동 31-13번지 1층 ,,네일아트업,영업/정상,2017-04-25,208126.542640622,450008.476842907,미용업,미등록,가능,,없음,37.5523087,127.0927544
BBANGS NAIL,"서울특별시 광진구 자양로 219, 1층 103호 (구의동)",서울특별시 광진구 구의동 80-61번지 1층 103호,,네일아트업,영업/정상,2017-08-23,207609.371921491,449395.995446579,미용업,미등록,불가능,,없음,37.5467947,127.0868954
어반뷰티,"서울특별시 광진구 능동로40길 19, 1층 101호 (중곡동, 유정아트빌)",서울특별시 광진구 중곡동 160-12 유정아트빌 ,,네일아트업,영업/정상,2017-09-13,207110.10262802,450645.30992606,미용업,미등록,가능,,없음,37.5614431,127.0786683
네일 프롬영,"서울특별시 광진구 자양로43길 61, 1층 (중곡동)",서울특별시 광진구 중곡동 115-6번지 1층 ,,네일아트업,영업/정상,2017-10-12,207868.836448757,450116.499126099,미용업,미등록,불가능,,없음,37.5532842,127.0898391
더봄네일,"서울특별시 광진구 면목로 7, 1층 104호 (군자동)",서울특별시 광진구 군자동 48-36 1층 104호,,네일아트업,영업/정상,2017-11-09,206571.784560657,450299.965411463,미용업,미등록,불가능,,없음,37.55494729999999,127.0751622
로키키네일,"서울특별시 광진구 아차산로 591, 2층 (광장동)",서울특별시 광진구 광장동 244-6번지 2층 ,02  455 0994,네일아트업,영업/정상,2017-12-20,209201.613111512,449326.756831383,미용업,미등록,가능,,없음,37.5461565,127.1049122
네일르페,"서울특별시 광진구 뚝섬로50길 7-10, 1층 (자양동)",서울특별시 광진구 자양동 606-40 ,,네일아트업,영업/정상,2017-04-18,206882.230011987,447726.352871281,미용업,미등록,불가능,,없음,37.5317571,127.0786516
데이즈,"서울특별시 광진구 천호대로 635, 1층 9호 (중곡동)",서울특별시 광진구 중곡동 116-6번지 1층 9호,,네일아트업,영업/정상,2018-01-29,207731.485258408,450196.465106233,미용업,미등록,불가능,,없음,37.5540059,127.0882856
"네일, the 예쁘다","서울특별시 광진구 군자로 148, 1층 (군자동)",서울특별시 광진구 군자동 68-3 1층 ,,네일아트업,영업/정상,2018-02-01,206621.48043555,450247.122760391,미용업,미등록,불가능,,없음,37.5544709,127.0757241
네일 샵(#),"서울특별시 광진구 능동로32길 54, 1층 (능동)",서울특별시 광진구 능동 233-1번지 1층 ,,네일아트업,영업/정상,2018-04-23,207121.904313481,450223.10686768,미용업,미등록,불가능,,없음,37.5542508,127.0813872
뷰티드메르시,"서울특별시 광진구 긴고랑로20길 3, 1층 101호 (중곡동, 더 클래식)",서울특별시 광진구 중곡동 340-34 더 클래식 ,,네일아트업,영업/정상,2018-04-30,207358.176670148,450986.718257255,미용업,미등록,가능,,없음,37.561129,127.0840687
다보네일(DABO Nail),"서울특별시 광진구 광나루로56길 34, 구의현대2단지 종합상가 지하1층 7호 (구의동)",서울특별시 광진구 구의동 611번지 구의현대2단지  종합상가 지하1층 7호,,네일아트업,영업/정상,2018-06-01,208403.746065593,448490.239179557,미용업,미등록,불가능,,없음,37.5392006,127.0972946
63도씨 아트 스튜디오(63℃ ART STUDIO),"서울특별시 광진구 자양번영로11길 24-3, 1층 (자양동)",서울특별시 광진구 자양동 227-83번지 ,,네일아트업,영업/정상,2018-06-15,206597.188101414,448356.462779152,미용업,미등록,불가능,,없음,37.5374363,127.0754324
물들다,"서울특별시 광진구 자양로28길 23, 주노빌딩 1층 (구의동)",서울특별시 광진구 구의동 237-33번지 주노빌딩 ,,네일아트업,영업/정상,2018-10-23,207501.720970983,448886.728903198,미용업,미등록,불가능,,없음,37.5422072,127.0856721
네일포유,"서울특별시 광진구 광나루로56길 85, 테크노-마트21 1층 B-18,19호 (구의동)","서울특별시 광진구 구의동 546-4 테크노-마트21   1층 B-18,19호 ",02  34240791,네일아트업,영업/정상,2018-12-26,208394.416382167,448165.279999905,미용업,미등록,불가능,,없음,37.5356993,127.095765
골든네일 건대점,"서울특별시 광진구 동일로22길 80, 3층 (화양동)",서울특별시 광진구 화양동 7-6 ,,네일아트업,영업/정상,2018-02-20,205985.056836369,448775.218194826,미용업,미등록,불가능,,없음,37.5412134,127.0685098
네일레이라이,"서울특별시 광진구 뚝섬로 541, 1층 (자양동)",서울특별시 광진구 자양동 553-588번지 ,,네일아트업,영업/정상,2019-02-12,206150.655471501,448076.720689255,미용업,미등록,불가능,,없음,37.5349189,127.0703778
디어 네일(Dear Nail),"서울특별시 광진구 뚝섬로 635, 동남아빌딩 1층 (자양동)",서울특별시 광진구 자양동 635-20번지 동남아빌딩  1층 ,02  477 7308,네일아트업,영업/정상,2019-02-18,207027.24625145,447749.859111261,미용업,미등록,불가능,,없음,37.5319677,127.0802925
아워컬러(OUR.COLOUR),"서울특별시 광진구 광나루로35길 53, 1층 102호 (구의동, 라 메종 (구의동 저에너지주택))",서울특별시 광진구 구의동 69-31번지 라 메종 (구의동 저에너지주택) 1층 102호,,네일아트업,영업/정상,2019-02-21,207732.86411208,449418.907413263,미용업,미등록,불가능,,없음,37.5470001,127.0882931
네일앤젤,"서울특별시 광진구 자양로22길 3, 1층 101호 (구의동, 광명아트빌)",서울특별시 광진구 구의동 251-51 1층 101호,02  447 5511,네일아트업,영업/정상,2019-03-15,207321.446521564,448603.065172052,미용업,미등록,불가능,,없음,37.5396528,127.0836294
썸띵바웃네일,"서울특별시 광진구 천호대로 666, 그랜드파크 오피스텔 1층 102-2호 (구의동)",서울특별시 광진구 구의동 76-1번지 그랜드파크 오피스텔 1층 102-2호,02  444 3093,네일아트업,영업/정상,2019-05-15,207825.465863194,449902.401682584,미용업,미등록,불가능,,없음,37.5513556,127.089346
바니네일,"서울특별시 광진구 용마산로3길 79-1, 1층 102호 (중곡동)",서울특별시 광진구 중곡동 139-6번지 1층 102호,,네일아트업,영업/정상,2019-05-23,207323.192500837,450514.282528721,미용업,미등록,불가능,,없음,37.5568727,127.083668
삼삼네일,"서울특별시 광진구 자양로13다길 3, 1층 (자양동)",서울특별시 광진구 자양동 616-13번지 1층 ,,네일아트업,영업/정상,2019-06-25,206963.271081876,447818.824495547,미용업,미등록,불가능,,없음,37.5325896,127.0795694
블랑쉬 네일,"서울특별시 광진구 능동로13길 9, 2층 (화양동)",서울특별시 광진구 화양동 5-20번지 2층 ,,네일아트업,영업/정상,2019-07-16,206219.408232164,448927.211396685,미용업,미등록,불가능,,없음,37.54258129999999,127.0711628
네일 하니,"서울특별시 광진구 아차산로29길 39, 2층 (화양동)",서울특별시 광진구 화양동 47-54 2층 ,,네일아트업,영업/정상,2019-09-06,206008.860544428,448924.838001371,미용업,미등록,불가능,,없음,37.5425614,127.0687803
베라네일,"서울특별시 광진구 아차산로 345, 102동 상가1층 133호 (자양동, 래미안프리미어팰리스)",서울특별시 광진구 자양동 859번지 래미안프리미어팰리스 ,,네일아트업,영업/정상,2019-10-21,207135.958384677,448386.668907366,미용업,미등록,가능,,없음,37.5377677,127.08118
꼬꼬네일,"서울특별시 광진구 광장로 69, 1층 102호 (광장동)",서울특별시 광진구 광장동 285-16번지 1층 102호,,네일아트업,영업/정상,2019-11-04,209192.609660745,449491.969182681,미용업,미등록,불가능,,없음,37.5476451,127.1048124
미소네일,"서울특별시 광진구 아차산로55길 44, 1층 (구의동)",서울특별시 광진구 구의동 242-73번지 1층 ,02  447 9242,네일아트업,영업/정상,2019-11-04,207579.500781854,448560.130027898,미용업,미등록,가능,,없음,37.5392639,127.0865488
인유어뷰티(IN YOUR BEAUTY),"서울특별시 광진구 아차산로51길 90, A(네일?) 2층 (구의동)",서울특별시 광진구 구의동 248-87 ,,네일아트업,영업/정상,2020-03-04,207482.282470754,448746.476928312,미용업,미등록,가능,,없음,37.5409436,127.0854507
네일바이비,"서울특별시 광진구 능동로 169, 2층 (화양동)",서울특별시 광진구 화양동 94-82 ,,네일아트업,영업/정상,2020-04-20,206395.336143787,449289.83319041,미용업,미등록,가능,,없음,37.54584730000001,127.0731565
오늘도설렘(네일),"서울특별시 광진구 능동로53길 37, 1층 (중곡동)",서울특별시 광진구 중곡동 172-48번지 ,,네일아트업,영업/정상,2020-04-24,207215.012876306,451628.669401084,미용업,미등록,불가능,,없음,37.566914,127.0824546
올가휴&블링블링,"서울특별시 광진구 능동로4길 17, 원우상가 2층 (자양동)",서울특별시 광진구 자양동 553-376 원우상가 ,02  457 2100,네일아트업,영업/정상,2020-05-12,206011.728357801,447910.588323863,미용업,미등록,불가능,,없음,37.533423,127.0688046
르비쥬네일,"서울특별시 광진구 자양로50길 14, 1층 102호 (구의동)",서울특별시 광진구 구의동 48-1번지 ,,네일아트업,영업/정상,2020-05-14,208155.534611796,449966.574989524,미용업,미등록,불가능,,없음,37.5519309,127.093082
언니네일,"서울특별시 광진구 영화사로 15, 1층 (중곡동)",서울특별시 광진구 중곡동 83-8번지 ,,네일아트업,영업/정상,2020-06-17,207823.142865112,450629.270982159,미용업,미등록,가능,,없음,37.5579047,127.0893275
밀리네일,"서울특별시 광진구 군자로 182, 2층 (군자동)",서울특별시 광진구 군자동 476-1 ,,네일아트업,영업/정상,2020-08-11,206845.603318703,450493.507050316,미용업,미등록,불가능,,없음,37.5566891,127.0782628
네일릭,"서울특별시 광진구 군자로10길 20, 1층 101호 (군자동)",서울특별시 광진구 군자동 361-14 ,,네일아트업,영업/정상,2020-08-25,206280.722221594,449620.367215785,미용업,미등록,불가능,,없음,37.5488262,127.0718624
디에고푸스 구의점 초롱쌀롱,"서울특별시 광진구 자양로 282, 1층 103호 (구의동)",서울특별시 광진구 구의동 57-48 ,02 4470432,네일아트업,영업/정상,2020-08-31,208025.902691632,449839.949641718,미용업,미등록,불가능,,없음,37.5507912,127.0916137
꼼네일,"서울특별시 광진구 천호대로112길 39, 1층 (능동)",서울특별시 광진구 능동 232-20 ,02 22014350,네일아트업,영업/정상,2020-09-22,207075.53889619,450242.119464383,미용업,미등록,가능,,없음,37.5544224,127.0808627
여우수다,"서울특별시 광진구 긴고랑로36길 7, 1층 (중곡동)",서울특별시 광진구 중곡동 77-10 ,02  456 8150,네일아트업,영업/정상,2020-09-24,207813.280474748,450703.047520537,미용업,미등록,불가능,,없음,37.5585694,127.0892166
봉자샵,"서울특별시 광진구 면목로 168, 1층 (중곡동)",서울특별시 광진구 중곡동 169-29 ,,네일아트업,영업/정상,2020-11-20,207232.556467048,451764.009708785,미용업,미등록,불가능,,없음,37.5681333,127.0826545
네일헤헤(nailhehe),"서울특별시 광진구 아차산로 345, 2층 202호 (자양동, 래미안프리미어팰리스)",서울특별시 광진구 자양동 859 래미안프리미어팰리스 ,,네일아트업,영업/정상,2020-12-04,207135.958384677,448386.668907366,미용업,미등록,불가능,,없음,37.5377677,127.08118
키뮤네일,"서울특별시 광진구 능동로 393, 1층 (중곡동)",서울특별시 광진구 중곡동 166-41 ,,네일아트업,영업/정상,2021-01-29,207282.637217803,451346.994686488,미용업,미등록,불가능,,없음,37.5643756,127.0832173
엘리스,"서울특별시 광진구 아차산로 262, 지하층 139호 (자양동, 더샵스타시티)",서울특별시 광진구 자양동 227-7 더샵스타시티 ,,네일아트업,영업/정상,2021-03-02,206349.675048285,448396.939704285,미용업,미등록,불가능,,없음,37.5381225,127.0723769
네일 루씨르(Nail Lucir),"서울특별시 광진구 동일로24길 31, 1층 (화양동)",서울특별시 광진구 화양동 36-60 ,,네일아트업,영업/정상,2021-03-10,205848.428307973,449045.553139821,미용업,미등록,불가능,,없음,37.54365,127.0669659
퀸즈네일(Queenz Nail),"서울특별시 광진구 천호대로 537, 정익제이타워2차 1층 102호 (중곡동)",서울특별시 광진구 중곡동 639-6 정익제이타워2차 ,,네일아트업,영업/정상,2021-04-06,206823.534433258,450651.530687552,미용업,미등록,불가능,,없음,37.5580472,127.0779858
오늘보다 밝은 네일,"서울특별시 광진구 아차산로51길 77, 1층 101호 (구의동)",서울특별시 광진구 구의동 251-81 ,,네일아트업,영업/정상,2021-05-18,207436.831990708,448695.800776438,미용업,미등록,불가능,,없음,37.5404874,127.084936
엠네일(M네일),"서울특별시 광진구 구의로 32, 1층 (구의동)",서울특별시 광진구 구의동 223-53 ,,네일아트업,영업/정상,2021-07-06,207875.129144041,448725.533649717,미용업,미등록,가능,,없음,37.5407517,127.0898956
아쇼니네일,"서울특별시 광진구 아차산로53길 23, 진봉 1층 101호 (구의동)",서울특별시 광진구 구의동 257-132 진봉 ,,네일아트업,영업/정상,2021-07-08,207505.322347333,448452.906919315,미용업,미등록,가능,,없음,37.5382984,127.0857084
모쿠네일(MOKU NAIL),"서울특별시 광진구 능동로37길 9, 평강오피스텔 2층 201호 (중곡동)",서울특별시 광진구 중곡동 649-11 평강오피스텔 ,,네일아트업,영업/정상,2021-11-08,206925.451356317,450626.390454701,미용업,미등록,불가능,,없음,37.5578858,127.0791677
